Time,Device ID,Stage,Battery Voltage,Error Code

4:00,-1,15,3.5,001
4:00,-1,15,3.5,001
4:00,-1,15,3.5,001
4:00,-1,15,3.5,001
4:00,-1,15,3.5,001
4:00,-1,15
4:00,-1,15
"August 3, 2018 at 09:22AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 09:27AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 09:32AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 09:37AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 09:42AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 09:48AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 09:53AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 09:58AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 10:03AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 10:09AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 10:14AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 10:19AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 10:25AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 10:30AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 10:35AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 10:40AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 10:46AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 10:51AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 10:56AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 11:01AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 11:07AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 11:12AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 11:17AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 11:22AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 11:28AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 11:33AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 11:38AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 11:43AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 11:48AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 11:54AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 11:59AM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 12:04PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 12:09PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 12:14PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 12:20PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 12:25PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 12:30PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 12:36PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 12:41PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 12:46PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 12:51PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 12:57PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 01:02PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 01:07PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 01:12PM",doctor_hamster,0,3.300000,000,
